emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
angry,male,../data/raw\Actor_23\03-01-05-01-01-02-23.wav,-53.2052,-51.254536,-49.640293,-46.875107,-43.51343,-40.149616,-37.568947,-35.03274,-33.7139,-34.039005,-36.243473,-37.851444,-39.127533,-39.32959,-39.602627,-39.092514,-38.480392,-37.7468,-37.282986,-36.286118,-36.677315,-37.969616,-39.670547,-41.21853,-41.01742,-40.193962,-39.556488,-40.080677,-40.975548,-42.122116,-42.77971,-42.607906,-43.23439,-43.549892,-42.919186,-43.727432,-43.157196,-43.010174,-42.868313,-42.601555,-42.338562,-42.649082,-43.846664,-44.969856,-44.354008,-44.549835,-44.07417,-42.9852,-42.278416,-43.042923,-42.977013,-42.321976,-42.964447,-42.554604,-43.386623,-43.238823,-43.272278,-42.982937,-43.57539,-43.75283,-43.780403,-43.30391,-43.256702,-43.75542,-44.415836,-44.06697,-43.752205,-44.293186,-44.57232,-44.97547,-44.81578,-44.71988,-45.181267,-46.12305,-45.652805,-45.09777,-45.020397,-44.99605,-44.1824,-43.74539,-44.342087,-43.69063,-43.593254,-44.96236,-45.513546,-45.249374,-45.400745,-45.843426,-45.316017,-44.31151,-44.591522,-44.777924,-44.294575,-45.27299,-46.070427,-47.524918,-49.507305,-50.520798,-50.294514,-50.41316,-50.881474,-51.75684,-52.079117,-52.150528,-51.808468,-51.29928,-51.615448,-51.359764,-50.978848,-50.788918,-50.12955,-49.10544,-48.61473,-49.045372,-49.669178,-50.167065,-50.69825,-51.145687,-51.793526,-52.55505,-52.731155,-52.82377,-52.744213,-52.373436,-52.48351,-52.791386,-53.21614,-53.39294
angry,male,../data/raw\Actor_23\03-01-05-01-02-01-23.wav,-53.434902,-51.742596,-50.330227,-47.924614,-44.986145,-39.812935,-37.280224,-35.86645,-34.45488,-34.779953,-36.784256,-38.695133,-39.875454,-40.71822,-41.26418,-41.17114,-40.581196,-40.011642,-38.847355,-37.45141,-37.14669,-38.111008,-39.92728,-42.28761,-43.777863,-43.13148,-42.202938,-41.761597,-41.93034,-43.029903,-43.569927,-43.62659,-44.413357,-44.658085,-43.89574,-43.887497,-43.51834,-43.730797,-43.57839,-43.55392,-43.438343,-43.77039,-44.61892,-45.556263,-45.132225,-45.090553,-44.291943,-44.18551,-44.052883,-44.428455,-44.44062,-43.959785,-44.218708,-42.81208,-43.33766,-43.892498,-45.008263,-44.778324,-45.283447,-44.91301,-44.372124,-44.946537,-44.723915,-44.69122,-45.526073,-45.04412,-44.498432,-45.213562,-46.02995,-46.14458,-46.057453,-46.241905,-46.57441,-46.992237,-46.37228,-46.135696,-45.79614,-46.359146,-45.086014,-44.454784,-45.15885,-45.2242,-45.98793,-46.92104,-47.15033,-47.131832,-47.259815,-47.50933,-47.131382,-46.697186,-46.901928,-46.01209,-46.138256,-46.60247,-47.009544,-48.36767,-50.183594,-50.61803,-51.063293,-51.374664,-51.31821,-51.647,-51.999924,-52.468384,-52.879143,-53.306755,-53.668156,-53.513027,-53.25833,-52.779503,-51.955635,-51.36344,-50.863724,-50.76734,-51.042202,-51.409103,-52.174744,-53.148937,-53.657288,-53.956524,-53.709377,-53.61738,-53.43473,-53.240005,-52.798985,-53.11281,-53.675625,-53.664715
angry,male,../data/raw\Actor_23\03-01-05-01-02-02-23.wav,-57.81939,-54.510536,-51.785347,-49.43385,-46.19285,-41.06468,-38.462532,-36.433464,-34.740753,-34.71616,-36.116314,-37.72441,-39.519527,-40.389606,-40.857693,-40.71671,-40.39782,-40.218464,-39.647312,-38.140045,-37.503002,-37.82267,-39.08595,-41.056767,-42.81982,-43.195255,-43.30171,-42.55868,-42.14677,-42.302616,-42.086575,-41.614994,-42.31305,-43.586655,-43.95712,-44.827744,-44.463512,-43.686,-43.54553,-43.51251,-43.700394,-44.166748,-45.028725,-45.29109,-44.258682,-44.455692,-44.541763,-44.57064,-44.10086,-45.050926,-45.051277,-43.886177,-43.745594,-42.982876,-43.84001,-44.345154,-45.189556,-44.59437,-45.000397,-45.447712,-45.184982,-44.602688,-44.37956,-45.012215,-46.325706,-46.18255,-45.001728,-45.115746,-45.274147,-46.099625,-47.005447,-46.599457,-45.930565,-46.170074,-46.462914,-46.903233,-46.675716,-45.624634,-44.13505,-44.209,-44.851456,-44.313553,-44.60613,-45.86298,-45.839836,-45.801292,-45.376633,-45.16854,-45.97169,-45.271725,-45.805916,-46.50802,-46.827774,-47.623352,-48.938248,-49.689804,-50.54992,-50.74608,-50.6205,-50.568287,-51.650852,-52.244843,-52.87544,-52.89252,-52.56785,-52.164597,-51.938194,-52.11397,-51.868088,-51.153625,-50.37956,-49.645504,-49.379314,-49.777416,-50.067223,-50.84003,-50.94123,-51.056892,-51.961044,-52.164276,-52.026745,-52.48657,-52.71611,-52.70029,-52.62937,-53.127808,-53.783558,-54.151276
angry,male,../data/raw\Actor_23\03-01-05-02-01-01-23.wav,-41.464798,-41.727554,-42.469715,-42.005802,-41.08581,-39.65167,-38.6342,-37.35053,-34.381195,-31.663456,-28.852068,-26.546518,-25.924494,-26.69358,-28.726126,-30.976309,-31.677555,-32.95783,-34.060833,-33.10958,-32.53339,-32.01058,-31.06187,-30.190866,-29.173616,-28.977594,-29.66774,-31.062405,-32.758842,-34.196293,-34.149597,-33.5597,-33.748604,-33.971012,-32.894104,-32.483097,-31.686228,-32.076427,-32.49326,-32.938255,-33.315678,-34.17149,-35.084957,-35.117558,-34.042805,-33.780506,-32.639877,-31.798319,-30.958,-32.098557,-33.607944,-33.01747,-33.846306,-33.506977,-34.56675,-34.54419,-34.52331,-33.85377,-33.80044,-33.451527,-33.275444,-34.583874,-35.52784,-35.59993,-36.44126,-35.74205,-34.617935,-33.831314,-34.14901,-34.879078,-35.033062,-35.676674,-36.78374,-36.30099,-35.15152,-34.97293,-32.924023,-33.370087,-34.3681,-34.01947,-33.74737,-33.312397,-33.856586,-34.755096,-35.6327,-36.20009,-36.30534,-36.827618,-36.446373,-35.022415,-35.8039,-36.304276,-36.476818,-35.62179,-35.96628,-36.966595,-37.8851,-38.707767,-39.767994,-40.12331,-39.301575,-39.003456,-39.144516,-39.912727,-39.886482,-39.27659,-39.808926,-40.135574,-39.333252,-39.14974,-38.34296,-37.228645,-37.196945,-38.121975,-39.13286,-40.488056,-41.00084,-41.197357,-41.323273,-41.471035,-41.870457,-42.204853,-42.01494,-42.012966,-42.050804,-41.42533,-41.695972,-42.145153
angry,male,../data/raw\Actor_23\03-01-05-02-01-02-23.wav,-43.747482,-43.706657,-43.825573,-43.347393,-42.910896,-41.38077,-39.35415,-37.82427,-34.890766,-32.24282,-29.615074,-28.098753,-28.333103,-28.524788,-30.219345,-31.319304,-32.59926,-33.515873,-34.683395,-33.986843,-33.13193,-32.900017,-32.04681,-32.08675,-32.112156,-32.146526,-32.5049,-32.33017,-32.274715,-32.938198,-33.021126,-32.9747,-33.401485,-33.94042,-34.35701,-34.846943,-34.526276,-34.44418,-34.357964,-34.218716,-34.049324,-34.124165,-34.145744,-33.969604,-33.19966,-33.91064,-33.712284,-32.89801,-32.63909,-34.0831,-34.991962,-34.793377,-34.498203,-33.607906,-34.304916,-34.347267,-34.758556,-33.96718,-33.930496,-33.845417,-34.361965,-35.632473,-35.64095,-36.04481,-36.536358,-35.324947,-34.839615,-35.41486,-35.530525,-34.9533,-35.18004,-35.673397,-36.308952,-36.73123,-36.403866,-35.845688,-34.60714,-34.897705,-34.44929,-34.477837,-35.06917,-34.564,-34.70465,-35.436684,-35.75962,-36.728363,-37.59046,-37.837902,-37.247482,-36.391487,-36.95515,-37.46281,-37.044426,-36.337006,-36.3279,-37.01246,-38.017467,-37.178192,-38.360367,-39.66623,-40.114006,-39.843143,-40.576157,-41.2008,-41.39647,-41.62897,-42.581573,-42.887394,-42.08222,-41.347286,-39.843662,-39.20423,-38.20493,-38.57491,-39.81071,-40.943573,-42.04308,-42.71925,-43.169724,-43.380547,-43.053993,-43.120277,-43.583298,-43.563385,-43.15298,-43.164356,-42.9133,-42.77452
angry,male,../data/raw\Actor_23\03-01-05-02-02-01-23.wav,-40.04241,-40.60859,-41.482952,-41.25559,-40.39924,-39.14497,-37.94034,-36.906258,-34.565975,-31.816973,-28.513971,-26.338358,-25.731419,-26.768345,-27.705484,-28.17068,-29.33593,-30.817942,-32.627045,-32.245464,-31.948473,-31.784883,-30.549334,-30.706196,-30.41166,-30.650515,-30.751999,-30.485228,-29.950788,-29.373386,-29.300955,-29.341522,-30.408838,-31.81412,-32.03377,-32.877254,-32.853386,-33.307613,-33.41191,-32.807133,-32.40267,-32.569023,-32.281853,-31.468735,-29.754929,-29.088661,-28.909565,-29.242529,-30.541323,-32.90622,-32.664593,-31.585976,-32.001377,-30.840702,-31.127504,-30.9653,-31.11876,-30.659332,-31.5732,-32.2474,-32.18696,-32.25095,-31.700932,-31.48527,-31.720167,-31.159538,-30.175644,-31.507027,-33.4705,-33.12629,-32.829773,-32.422863,-33.075634,-33.447838,-32.97723,-33.038452,-32.10752,-32.070858,-31.682726,-31.817892,-31.84917,-32.194912,-33.0689,-33.442215,-34.180637,-34.696667,-34.978848,-35.747005,-35.55514,-34.7725,-33.567608,-32.757137,-32.831978,-32.503216,-32.625942,-33.222336,-35.184483,-35.873585,-36.357388,-36.409782,-36.69196,-35.9558,-35.340275,-36.468475,-37.426933,-37.71888,-36.978794,-37.357502,-37.409386,-36.689766,-36.441147,-35.60143,-35.303173,-35.855125,-36.5107,-37.31659,-37.891666,-37.933174,-38.87177,-39.088802,-38.67104,-38.65925,-38.90927,-39.228672,-39.40535,-39.199554,-39.292137,-39.24841
angry,male,../data/raw\Actor_23\03-01-05-02-02-02-23.wav,-43.626072,-43.084656,-42.36155,-41.851093,-40.76469,-38.82907,-37.158623,-35.36914,-32.45025,-29.934755,-27.010952,-25.417717,-25.140234,-26.463303,-27.5541,-28.52875,-30.712185,-32.119556,-33.20822,-32.689495,-32.096035,-31.170471,-30.158772,-30.091753,-30.865177,-31.305426,-31.14354,-31.080366,-30.797064,-30.668934,-30.288122,-30.280996,-31.421633,-31.642681,-31.754753,-32.898426,-33.749737,-34.40872,-34.350956,-33.696842,-33.278656,-33.37401,-33.132496,-32.53077,-30.29285,-29.809362,-29.446127,-30.285854,-32.07094,-33.794094,-34.12827,-33.570473,-33.261883,-32.074787,-31.620626,-31.120653,-32.16467,-33.12752,-34.102257,-34.0864,-33.727028,-32.62324,-31.261217,-31.492022,-33.124516,-34.595535,-33.89507,-33.741135,-33.894684,-33.109524,-33.056747,-34.251007,-35.676517,-35.22477,-33.819084,-33.618126,-33.59453,-33.923935,-32.97747,-31.719341,-31.418358,-31.951849,-32.31906,-32.88258,-33.57044,-35.37286,-35.619473,-34.889187,-34.90356,-34.71352,-34.496983,-33.064304,-32.82062,-34.322586,-34.557655,-34.43941,-35.53797,-35.116783,-36.233566,-38.224648,-38.42892,-38.390026,-38.07764,-37.655888,-38.037678,-38.75661,-38.964153,-38.83922,-38.03799,-38.1291,-37.61305,-36.983112,-35.373394,-35.702686,-36.63386,-37.48084,-38.195923,-38.679802,-39.28727,-39.759937,-39.39333,-39.153206,-39.443222,-39.687687,-39.67348,-39.496044,-39.53732,-39.84533
fear,male,../data/raw\Actor_23\03-01-06-01-01-01-23.wav,-51.49514,-51.458393,-50.83722,-44.59334,-38.030365,-35.505527,-36.60143,-40.816925,-45.220787,-44.381268,-41.25356,-39.490044,-39.687458,-41.51094,-42.8922,-42.172283,-41.496017,-40.993637,-41.514023,-41.817112,-42.908535,-43.370647,-43.395935,-43.90389,-44.229527,-44.902992,-46.649426,-47.936413,-48.00245,-47.9328,-47.339703,-47.283936,-48.443085,-49.634026,-49.67112,-50.178097,-49.499805,-49.44279,-49.912613,-50.313427,-50.186924,-50.831318,-51.120037,-51.1182,-50.410355,-50.640377,-49.960884,-48.926277,-48.220318,-49.29262,-50.108013,-49.645267,-48.861397,-47.12355,-48.21341,-48.595444,-49.779034,-48.435486,-48.353554,-49.345085,-48.56151,-47.88914,-48.309113,-48.833164,-49.131893,-49.292915,-49.58918,-50.083504,-51.436935,-51.19931,-51.311954,-51.35629,-50.95232,-52.223392,-51.50278,-50.931644,-51.246502,-51.610176,-50.979057,-50.374004,-51.095055,-51.215183,-51.439716,-51.942154,-51.689754,-52.420967,-53.185043,-52.729733,-53.069252,-52.05268,-51.879543,-51.32219,-51.871017,-52.12975,-52.795208,-54.12111,-55.57227,-55.97833,-55.951935,-55.71666,-56.31531,-56.660225,-56.69133,-57.629562,-57.882965,-58.33949,-58.46235,-58.366737,-59.103355,-59.2007,-58.543766,-57.419445,-56.937912,-57.09752,-57.538155,-57.728313,-57.858162,-58.603344,-58.909653,-59.327465,-59.664215,-60.321896,-60.425186,-60.300446,-59.788746,-59.10337,-58.3328,-58.080177
fear,male,../data/raw\Actor_23\03-01-06-01-01-02-23.wav,-54.851456,-55.74415,-55.573376,-50.074474,-43.732224,-40.8334,-41.868008,-46.09213,-51.10561,-51.300392,-47.830376,-45.7079,-45.8413,-47.318134,-49.779346,-50.45733,-49.09828,-47.976807,-47.9592,-47.516113,-48.96773,-50.700527,-51.379032,-51.70699,-51.564114,-52.110016,-53.42249,-54.747314,-54.7464,-54.176014,-54.247524,-54.287075,-55.63398,-57.23117,-56.593468,-55.594566,-54.892963,-55.02811,-56.118927,-56.492493,-56.472996,-56.073456,-56.231815,-56.898045,-56.832443,-57.04958,-56.20713,-55.67626,-54.814842,-55.386654,-55.547726,-55.87091,-55.967598,-54.501003,-54.619648,-54.70338,-55.700592,-55.28403,-55.20843,-54.9244,-54.306973,-54.440952,-54.86248,-55.29819,-55.97567,-57.587906,-57.223797,-57.02121,-57.962402,-58.805813,-59.37962,-58.78663,-58.428837,-59.784584,-58.59443,-57.953613,-57.779083,-57.922817,-57.92544,-57.561928,-57.560986,-58.147297,-58.30747,-59.263245,-58.51664,-59.3204,-58.922943,-58.851738,-59.083107,-57.890713,-58.08429,-58.982704,-59.432568,-59.96227,-61.23535,-62.043507,-63.092617,-63.561497,-63.648396,-64.04354,-63.89836,-64.141235,-64.66433,-65.60613,-65.505936,-65.352234,-65.657585,-65.25045,-65.44231,-65.11603,-64.31745,-63.89492,-63.582478,-63.551064,-63.995102,-64.35973,-64.25401,-64.51454,-64.83209,-65.35198,-66.35626,-66.972946,-67.26866,-67.656975,-67.32312,-66.61006,-66.13007,-66.26457
fear,male,../data/raw\Actor_23\03-01-06-01-02-01-23.wav,-57.633865,-56.696922,-54.859745,-48.715683,-43.302956,-39.598194,-40.27749,-44.021233,-47.342598,-47.820618,-44.674446,-43.209267,-43.97047,-46.25562,-47.437485,-47.025784,-45.777645,-45.96659,-46.77557,-46.626015,-47.325027,-47.262024,-46.523693,-47.859417,-49.216755,-50.149517,-51.091812,-50.657024,-49.80982,-50.20392,-51.603092,-52.892338,-54.285873,-54.240955,-52.59836,-51.64893,-51.32762,-52.680954,-54.973854,-55.772022,-54.211597,-52.340435,-52.192665,-53.154854,-54.00092,-54.646484,-53.280666,-51.314846,-50.3158,-51.994125,-52.72483,-52.416504,-52.434013,-51.332672,-52.125736,-51.923412,-51.995358,-51.88965,-52.368267,-52.395508,-50.728584,-50.914536,-51.87636,-51.475235,-50.728077,-51.69492,-52.427284,-51.767025,-53.122944,-54.820595,-55.13713,-54.50876,-54.373474,-54.630432,-54.00796,-53.796593,-53.366596,-53.486294,-52.94575,-52.1433,-53.32283,-53.14262,-53.466984,-54.467506,-54.76323,-55.54015,-55.665924,-54.940346,-54.731598,-53.78834,-53.317604,-53.430294,-53.674496,-54.429306,-55.571846,-57.065773,-57.97765,-58.801838,-58.170914,-57.75447,-57.59273,-58.385777,-59.216343,-59.43261,-59.931885,-60.03954,-59.77137,-60.00309,-60.208153,-59.493015,-59.066673,-58.51564,-57.940514,-57.46094,-57.662624,-58.65018,-58.946056,-59.0272,-59.282024,-60.074543,-60.710125,-61.205353,-61.696743,-61.71906,-61.307632,-60.792137,-60.70242,-60.882877
fear,male,../data/raw\Actor_23\03-01-06-01-02-02-23.wav,-61.762936,-59.538708,-56.11795,-50.29961,-44.24349,-40.925156,-41.408257,-45.431614,-49.595253,-50.714287,-47.70638,-44.998577,-44.887947,-47.165546,-49.11051,-48.697777,-47.313465,-46.926876,-47.633934,-47.484512,-48.492195,-49.16328,-48.87619,-49.92467,-51.29703,-51.62255,-51.897743,-51.960808,-51.58645,-52.22353,-53.07617,-54.09923,-55.614723,-55.959816,-54.2944,-53.899498,-54.000122,-54.74804,-55.720512,-56.08915,-55.31785,-54.207855,-54.195892,-55.06452,-55.610153,-55.68519,-54.013535,-52.484825,-51.694843,-54.03349,-55.629627,-54.581364,-53.610497,-53.187283,-54.358467,-54.13347,-54.128345,-53.549454,-53.71841,-53.901207,-53.366066,-53.89542,-53.75289,-53.030304,-53.00612,-54.06099,-54.352528,-54.327003,-55.890007,-56.507317,-56.17993,-56.402725,-56.619335,-57.01725,-55.97282,-55.67205,-55.207733,-55.338013,-55.5016,-55.360867,-55.653736,-55.630867,-56.52507,-57.022358,-57.299564,-57.651848,-57.609703,-57.145252,-57.348446,-56.074295,-55.99887,-56.403446,-57.091934,-56.87999,-57.72934,-58.853592,-59.962677,-60.520912,-60.177174,-59.784973,-59.35988,-59.98585,-60.718864,-61.363464,-61.807846,-61.66119,-61.90486,-62.3937,-62.31546,-61.904007,-61.80572,-61.276863,-60.88861,-60.790665,-60.929714,-61.401024,-61.629185,-61.93225,-62.47197,-62.23381,-62.51199,-63.166527,-63.84593,-63.981373,-63.81331,-63.04836,-62.775536,-62.848347
fear,male,../data/raw\Actor_23\03-01-06-02-01-01-23.wav,-54.21397,-51.9439,-50.572945,-48.87971,-43.96759,-37.269424,-31.735306,-29.32195,-30.806301,-35.521408,-39.872856,-41.555397,-40.678875,-37.945236,-35.09169,-32.31521,-31.46658,-33.296623,-35.65527,-37.464878,-38.462357,-37.947243,-36.72797,-37.18474,-37.748734,-37.520016,-38.222122,-39.426144,-40.937916,-41.94399,-42.44767,-42.297493,-43.272926,-44.215088,-43.19369,-43.039135,-42.291016,-43.010437,-44.573803,-45.10025,-45.617752,-45.687946,-45.546364,-44.768757,-42.880196,-43.419334,-44.457264,-44.96087,-45.208397,-46.39978,-44.359352,-41.29653,-42.37994,-43.308502,-44.363434,-43.12985,-42.68526,-40.4348,-40.879932,-42.524326,-43.253754,-42.72897,-40.81938,-39.97194,-42.308193,-43.431446,-41.970078,-41.58516,-43.297672,-44.431217,-43.86691,-44.004185,-43.59554,-43.628468,-43.02348,-43.231876,-42.871704,-43.14671,-43.861477,-43.502846,-43.232082,-43.962234,-45.26653,-45.08312,-44.762768,-45.539017,-45.055622,-44.869278,-45.208267,-44.34293,-44.313194,-44.039604,-44.047596,-43.659424,-44.770493,-46.382915,-48.319733,-50.390247,-50.43783,-51.33415,-51.911015,-52.55746,-52.883522,-52.70749,-53.489536,-53.530975,-53.747795,-53.66481,-53.37172,-52.8161,-52.25325,-50.872013,-49.79448,-49.905315,-51.05817,-52.1521,-53.270752,-54.110424,-53.841225,-53.49584,-53.42409,-53.552216,-53.906227,-53.80425,-54.208164,-54.15858,-54.49019,-54.48995
fear,male,../data/raw\Actor_23\03-01-06-02-01-02-23.wav,-54.63211,-52.090595,-51.24672,-49.140804,-43.80462,-37.280445,-31.780571,-30.575819,-32.86912,-37.53097,-42.197098,-42.66025,-40.783188,-38.332584,-35.658897,-32.972145,-32.7802,-34.352997,-37.9524,-39.72281,-39.593292,-39.54067,-39.36718,-38.57386,-37.407116,-37.173836,-39.60174,-42.89886,-43.765926,-44.79854,-45.265842,-44.685013,-43.755543,-42.334263,-42.50619,-45.244164,-46.47559,-46.919342,-46.95302,-46.576176,-44.937256,-43.925663,-43.976498,-45.240257,-46.04523,-46.813,-46.655006,-46.142952,-44.326283,-43.894794,-43.521362,-44.571,-46.914967,-45.855114,-44.8134,-42.271545,-42.279636,-43.46271,-46.440533,-45.90939,-44.157578,-42.39863,-42.978683,-45.42998,-46.333607,-44.684612,-43.661785,-45.215355,-47.417282,-47.102848,-46.05809,-45.45433,-46.107277,-46.72043,-45.231594,-45.254173,-45.82272,-46.804974,-46.114548,-45.492043,-46.884605,-46.709785,-46.629383,-47.595528,-47.195915,-47.26909,-48.19274,-47.372097,-47.629192,-47.243332,-47.083263,-46.68922,-47.118114,-46.417297,-47.23916,-48.45226,-49.705864,-50.519276,-51.524376,-51.533924,-51.062145,-51.505432,-52.259228,-53.389492,-53.78524,-54.525208,-54.047054,-54.14418,-54.26148,-53.743523,-53.046543,-52.145084,-51.328587,-51.765217,-52.14377,-52.53927,-53.154972,-53.971233,-55.177364,-55.683704,-55.53817,-55.577644,-55.862587,-55.91065,-55.691875,-55.45404,-55.582558,-55.496895
fear,male,../data/raw\Actor_23\03-01-06-02-02-01-23.wav,-53.593,-52.451317,-51.34909,-48.64771,-43.098442,-35.524143,-30.193085,-28.403227,-29.486725,-33.333355,-37.517246,-40.348152,-39.4371,-36.734127,-34.691677,-32.887527,-32.25771,-32.973682,-34.47976,-34.89787,-35.718536,-36.586586,-36.38975,-36.366272,-36.396515,-36.56866,-36.98254,-37.83574,-38.25558,-38.825703,-38.87016,-38.962143,-40.02132,-40.454197,-40.792244,-41.068592,-40.65726,-41.03067,-40.849934,-40.530865,-40.410442,-41.29593,-42.284607,-42.480583,-41.72058,-41.529434,-41.04941,-40.305035,-39.98299,-41.433594,-42.103954,-41.374275,-41.43097,-40.244423,-39.534122,-38.76706,-39.740723,-39.684406,-39.976364,-40.020226,-40.23554,-39.09081,-37.966457,-37.84094,-38.55183,-39.21277,-39.12077,-40.139736,-40.836357,-41.495358,-41.82394,-41.819084,-41.735294,-42.05247,-41.640972,-41.37026,-40.173428,-40.503128,-41.24772,-40.316082,-40.40777,-40.68701,-41.68706,-41.593777,-42.30634,-43.08696,-42.37083,-42.471474,-42.310863,-40.965897,-41.11894,-40.757683,-40.82664,-41.797432,-43.07777,-44.90294,-46.236443,-46.915066,-48.30391,-48.96391,-49.170918,-49.253277,-49.486023,-49.166195,-48.32468,-48.100224,-47.951588,-48.11428,-48.067364,-48.290882,-47.698746,-47.312695,-46.66994,-46.49104,-47.10406,-47.307167,-47.232243,-47.73161,-48.703907,-49.494946,-50.467556,-51.08887,-51.121914,-51.26514,-50.81951,-50.18123,-49.45458,-49.45281
fear,male,../data/raw\Actor_23\03-01-06-02-02-02-23.wav,-51.85163,-51.049614,-50.456085,-47.292107,-41.327755,-32.892563,-27.64182,-27.170044,-30.305151,-35.37675,-38.405415,-38.602406,-37.044167,-33.74372,-31.463295,-30.729235,-31.475477,-32.92018,-34.796856,-34.391716,-33.72582,-33.676605,-33.67003,-33.86906,-35.40153,-36.61505,-37.7869,-39.17048,-39.695095,-40.758804,-41.70413,-41.550247,-41.310276,-41.715225,-42.225914,-43.176395,-41.761196,-41.56345,-41.37314,-41.252052,-41.659756,-41.92423,-42.80122,-44.18549,-42.53276,-42.55047,-42.835205,-41.701126,-40.29339,-41.01972,-41.34101,-39.443214,-39.51236,-38.16784,-37.030647,-36.377934,-37.731037,-37.781174,-38.312485,-38.37242,-38.907722,-39.125908,-39.092793,-39.138966,-39.971313,-40.189545,-39.400913,-40.46594,-42.88645,-42.594048,-42.485687,-43.702465,-44.1124,-44.56253,-43.401947,-43.811203,-42.906487,-42.93973,-43.45338,-42.820686,-42.685562,-43.077274,-44.493786,-44.384148,-44.812817,-45.82654,-45.395462,-45.076572,-45.273373,-44.099407,-44.467625,-43.787617,-43.06394,-43.65045,-45.251118,-45.934746,-47.479286,-48.92606,-50.158043,-50.508053,-50.927223,-51.56075,-51.429565,-52.280502,-51.99874,-51.9486,-51.587524,-51.089928,-50.490234,-50.56715,-49.651207,-49.26202,-49.478977,-49.984688,-50.688744,-51.385662,-51.552906,-52.001,-52.56791,-52.900143,-53.60034,-53.89504,-53.61614,-53.330395,-53.29186,-53.07961,-53.23407,-53.056572
disgust,male,../data/raw\Actor_23\03-01-07-01-01-01-23.wav,-51.64616,-50.758415,-48.742676,-42.49597,-39.717678,-40.110752,-43.240726,-46.550213,-46.05099,-43.479477,-42.202908,-43.143425,-45.726124,-45.059334,-43.07402,-43.52755,-44.273575,-45.764854,-47.805824,-46.645134,-45.598904,-44.6298,-45.251343,-49.261208,-51.05786,-49.86559,-48.904343,-48.84253,-49.540375,-51.354973,-51.99544,-51.461075,-51.946846,-52.544907,-53.482555,-53.06575,-51.159252,-50.511448,-50.95267,-52.260902,-53.605816,-53.625603,-53.141766,-52.85431,-52.197945,-52.70682,-52.762638,-52.351345,-51.354713,-52.34409,-52.26489,-50.910976,-50.586166,-50.44133,-51.45914,-50.620777,-51.139305,-50.80163,-51.69847,-51.867657,-52.235115,-52.167805,-52.358974,-52.951668,-54.02336,-54.156017,-53.67026,-54.36674,-55.337605,-54.92622,-55.130695,-55.310364,-55.937862,-56.328194,-55.469116,-55.721684,-55.19091,-56.030323,-55.576633,-54.618504,-54.382206,-54.18198,-54.890247,-55.521545,-56.289333,-56.121536,-55.55763,-55.1878,-55.491177,-55.21011,-56.607227,-56.60089,-56.479324,-57.459362,-58.848454,-60.130733,-61.09308,-60.634113,-60.31587,-59.43403,-59.0015,-58.94299,-59.460938,-59.564323,-59.110107,-59.517883,-60.057392,-60.362907,-60.5697,-60.236618,-59.656925,-58.9821,-58.84403,-58.915154,-59.56366,-59.88799,-60.21229,-61.167774,-61.98824,-63.06183,-63.09502,-63.392715,-63.40486,-63.35022,-63.414665,-62.8563,-62.959465,-63.319477
disgust,male,../data/raw\Actor_23\03-01-07-01-01-02-23.wav,-54.885662,-53.538006,-50.83783,-44.523556,-40.8722,-39.82876,-42.11244,-45.863697,-46.347305,-44.702213,-43.65178,-43.95534,-46.42609,-46.924297,-45.66223,-44.849663,-44.863182,-45.70339,-47.33392,-47.263973,-46.481842,-46.268047,-46.49157,-48.23853,-49.636425,-49.940628,-49.911552,-49.6124,-49.787487,-50.739826,-51.36289,-50.883472,-51.48995,-52.4827,-53.013115,-53.10285,-52.140724,-51.426083,-50.8693,-51.482506,-52.583206,-53.983765,-54.133385,-53.562077,-52.761745,-53.29657,-52.422672,-51.73722,-52.33055,-53.59884,-53.50294,-53.171505,-52.942085,-52.402443,-53.122627,-52.196663,-52.523106,-51.832676,-52.212914,-52.656715,-52.801476,-52.108288,-51.404896,-51.26162,-52.97241,-54.00261,-53.630096,-54.04807,-54.476765,-55.260647,-55.125927,-54.368633,-55.068233,-55.65794,-54.805885,-54.638905,-54.294018,-54.67581,-54.124413,-53.961803,-54.369286,-54.437157,-55.263763,-55.20578,-55.244858,-55.65402,-55.308846,-54.667797,-55.450638,-55.304363,-56.291546,-56.752956,-56.678158,-57.332962,-57.714718,-58.079056,-58.881504,-58.831936,-58.658157,-58.422176,-59.053307,-59.23715,-59.6161,-59.635586,-59.419758,-59.79072,-60.025803,-60.536243,-60.564693,-60.14084,-59.67024,-59.503937,-59.484467,-59.697166,-59.807274,-59.8132,-60.240974,-61.101303,-61.943005,-62.04286,-62.310337,-62.580696,-62.985725,-63.1469,-63.080566,-62.85102,-62.731224,-62.324177
