emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
sad,female,../data/raw\Actor_12\03-01-04-01-02-01-12.wav,-53.457672,-47.9373,-49.877495,-57.175735,-60.223186,-50.840546,-44.47051,-38.39375,-35.12378,-34.820274,-38.323254,-45.573994,-51.41738,-52.44836,-50.87773,-48.912834,-46.95881,-44.906,-43.249752,-42.17634,-43.623425,-46.539574,-49.190254,-52.264435,-52.921795,-51.78575,-50.119514,-49.37184,-49.43745,-49.398746,-50.25074,-51.547024,-53.08609,-54.572357,-55.066036,-54.782917,-54.057205,-53.69085,-54.980255,-55.482292,-55.104565,-54.576687,-52.37003,-52.061306,-53.479324,-55.105995,-56.26436,-56.607906,-55.31444,-54.369953,-53.542816,-49.683075,-49.951557,-53.039764,-54.360348,-54.389385,-53.914204,-51.640995,-51.454514,-52.2043,-53.123306,-54.177372,-54.24499,-53.39466,-52.62918,-53.060616,-54.36709,-55.07543,-55.348953,-55.057713,-55.588715,-56.621185,-58.798767,-59.763084,-58.35226,-57.604713,-57.37131,-57.5641,-57.2171,-55.464466,-55.981335,-56.287785,-55.951782,-54.723698,-55.37487,-56.734074,-57.291775,-57.925793,-59.566074,-60.26974,-59.992157,-60.04195,-60.444916,-58.922676,-58.483364,-58.730675,-57.33844,-56.842564,-56.03363,-55.246773,-55.660526,-55.504086,-56.391403,-56.49917,-56.938705,-56.84867,-57.321865,-57.787056,-59.61052,-60.58038,-62.030796,-63.095284,-64.51042,-64.157196,-63.87093,-63.71109,-62.807518,-62.273666,-61.917908,-61.562653,-61.792053,-62.542946,-62.64739,-62.510677,-61.337524,-59.840443,-59.584324,-60.583817
surprise,female,../data/raw\Actor_14\03-01-08-01-01-02-14.wav,-59.18005,-58.997334,-58.967705,-59.79539,-60.58876,-57.078823,-53.75059,-52.728065,-52.505783,-51.901608,-51.342808,-51.35026,-50.745934,-48.694347,-46.979797,-46.382915,-47.076057,-48.949345,-51.838055,-52.61089,-52.040466,-51.376125,-51.502666,-51.94318,-51.75115,-51.851177,-52.517998,-52.726013,-52.356373,-52.47531,-51.757973,-50.96983,-50.720356,-50.93704,-51.28301,-53.353718,-54.50557,-54.956203,-55.146027,-55.012157,-53.882828,-53.38533,-53.80812,-53.953297,-54.201103,-55.206337,-55.58944,-55.30918,-55.135838,-55.889885,-56.453335,-56.591534,-57.23479,-56.765617,-56.555244,-56.810413,-57.06369,-56.204487,-56.756012,-56.537464,-56.998463,-56.5557,-56.07292,-56.530174,-57.06838,-57.52481,-56.946392,-56.516567,-56.403896,-57.139687,-57.072056,-56.550823,-57.5818,-57.803173,-57.51034,-57.16859,-57.233765,-58.44268,-59.432316,-59.189167,-58.72311,-58.50294,-57.878147,-58.381916,-58.49466,-57.808407,-58.08636,-57.812294,-56.90361,-57.550076,-58.265465,-58.361107,-58.271133,-58.28439,-58.852463,-59.464626,-59.26043,-59.0415,-58.962067,-59.812733,-59.469494,-59.72034,-60.08323,-59.93836,-60.30983,-60.27842,-60.825554,-61.19214,-61.29418,-61.36203,-61.631706,-61.22779,-61.832138,-61.88911,-62.37148,-62.674706,-62.866215,-63.167473,-63.2759,-63.80609,-63.998272,-64.363846,-64.780014,-64.821625,-65.0336,-64.84069,-64.77538,-65.30523
happy,male,../data/raw\Actor_19\03-01-03-01-02-01-19.wav,-36.49915,-40.92681,-48.55551,-47.968765,-44.55383,-40.53539,-38.59934,-38.519947,-38.985973,-39.43683,-40.420944,-41.77735,-44.45605,-45.439697,-45.454693,-45.2949,-45.40504,-45.291107,-45.569534,-46.240536,-47.064823,-47.62008,-48.33785,-49.863926,-51.90122,-53.320545,-53.622402,-53.053585,-51.894245,-51.229824,-51.89486,-53.550217,-55.36703,-56.720154,-57.574833,-58.459423,-57.29893,-56.584,-56.423615,-56.430645,-56.85489,-57.165333,-57.094486,-57.486633,-57.63378,-58.48319,-58.532845,-56.920273,-54.59391,-55.47831,-56.317326,-55.81428,-57.498962,-56.411144,-55.912567,-54.833073,-55.331688,-55.15187,-56.82277,-57.692593,-57.34629,-56.904526,-56.956646,-57.957016,-58.51966,-58.19465,-59.255096,-60.548004,-60.702,-60.41485,-60.411667,-60.838467,-62.24145,-62.004528,-61.057064,-61.643414,-61.69225,-62.248688,-62.18844,-62.293545,-62.404186,-63.42551,-64.345215,-64.27125,-64.56518,-65.29724,-63.433525,-63.18572,-63.562458,-62.21893,-62.08561,-62.250183,-61.847042,-61.687523,-62.207138,-62.464043,-62.404343,-62.89268,-63.986103,-64.50425,-65.80639,-66.15273,-66.49933,-66.170494,-65.66132,-64.90794,-64.22203,-63.992306,-63.733055,-63.085896,-62.43597,-62.563583,-62.58625,-62.499172,-62.34312,-63.266403,-64.51755,-64.93201,-64.11741,-64.03812,-64.91058,-65.80784,-66.427,-67.325386,-68.151886,-68.52594,-69.32329,-69.31747
sad,male,../data/raw\Actor_07\03-01-04-02-02-01-07.wav,-40.571053,-48.405037,-52.50103,-52.254772,-47.872868,-38.504684,-31.424068,-29.305292,-30.14096,-33.199947,-35.806667,-37.503586,-38.480656,-36.388077,-34.49683,-33.215496,-33.104965,-33.8562,-35.413635,-37.298065,-38.76256,-38.567497,-37.19998,-38.32655,-40.59263,-40.489555,-40.497105,-42.0455,-43.69912,-43.58056,-42.96998,-43.07998,-44.031467,-45.733227,-45.971104,-46.54432,-47.626465,-47.5879,-47.618862,-47.72494,-48.169197,-47.590855,-46.171036,-46.158714,-45.77043,-46.745716,-47.00211,-48.44113,-48.294132,-47.43824,-47.1783,-46.297855,-47.024864,-47.319168,-48.38117,-48.830433,-49.549503,-47.02973,-46.53205,-46.55822,-46.354965,-47.16775,-46.021694,-45.21756,-45.056625,-45.16702,-45.64669,-45.517086,-46.363266,-47.904697,-47.25248,-46.577038,-46.31226,-46.715115,-47.297997,-46.757675,-45.45561,-46.410606,-45.983246,-45.83514,-46.877968,-47.09022,-48.884296,-51.347626,-51.528378,-52.356342,-53.168148,-52.70344,-51.372715,-50.884373,-49.961212,-48.352234,-47.58667,-48.578556,-49.384514,-49.753696,-51.242397,-51.732407,-52.641758,-52.437046,-52.46961,-53.278988,-53.517284,-53.515003,-54.433895,-55.64378,-55.957104,-55.711105,-55.21238,-54.426426,-53.91708,-53.882717,-52.840736,-51.20775,-50.997635,-51.1692,-51.199936,-51.256386,-52.071007,-53.25386,-54.52488,-55.214832,-54.84328,-54.11078,-53.893227,-53.472775,-53.294346,-53.372707
neutral,female,../data/raw\Actor_18\03-01-01-01-02-02-18.wav,-67.60909,-65.76045,-65.576706,-63.798637,-56.928062,-47.87979,-43.66366,-44.69053,-49.688732,-56.94496,-60.01922,-59.04665,-54.301025,-50.058876,-48.826527,-50.575863,-55.084675,-57.691814,-58.30433,-56.35627,-53.261696,-52.114544,-51.554855,-53.758442,-56.229664,-57.985676,-58.591373,-58.411366,-57.3528,-56.546593,-56.760017,-58.408733,-60.317467,-62.005756,-62.570538,-62.691185,-62.31127,-61.589874,-61.802444,-62.39429,-63.022068,-63.615913,-64.125824,-63.971313,-62.82044,-62.60248,-62.49524,-62.925407,-62.926277,-63.457443,-63.83076,-63.879265,-64.32625,-62.930565,-63.26496,-63.471745,-64.6936,-64.48493,-63.39892,-62.822765,-63.03008,-63.66221,-63.669975,-63.568672,-63.39112,-64.854614,-65.039474,-64.79817,-64.96599,-66.026405,-67.0531,-68.063446,-68.5496,-69.91491,-70.79141,-70.76062,-70.5542,-72.281715,-71.997696,-70.85403,-69.757454,-67.7585,-66.5963,-66.865425,-67.22084,-68.476456,-68.26279,-68.28073,-69.26238,-69.17894,-69.03043,-68.77279,-68.039856,-68.37165,-68.06732,-68.886024,-68.389435,-68.587494,-69.200096,-69.657166,-70.138885,-69.834885,-70.18407,-70.032295,-70.57384,-71.049255,-70.95645,-71.30806,-71.31685,-72.074234,-72.23209,-72.415344,-73.40899,-73.940384,-74.26113,-74.37369,-74.29795,-73.70584,-73.44814,-73.62181,-73.85567,-74.16611,-74.15226,-74.14661,-73.84614,-73.892975,-74.19003,-74.45549
angry,male,../data/raw\Actor_03\03-01-05-02-02-02-03.wav,-20.220919,-28.61729,-31.71565,-31.356718,-30.43837,-26.226067,-22.335188,-18.29176,-11.748532,-8.13409,-6.948091,-8.174737,-11.118859,-14.571259,-16.294647,-16.533545,-16.146933,-14.992093,-13.326268,-11.367463,-11.233811,-12.865439,-13.11318,-13.332999,-15.746804,-16.654926,-17.28338,-16.381454,-14.508852,-14.038712,-14.508841,-15.06577,-15.665989,-16.744,-16.707117,-17.445942,-17.270647,-17.29445,-18.262985,-18.820377,-18.77758,-19.350582,-19.963821,-20.65777,-19.82462,-19.480104,-18.187922,-16.67136,-14.487828,-16.325287,-18.245554,-19.05514,-20.268589,-18.85951,-20.586258,-18.395706,-17.425148,-17.331726,-19.36916,-20.671,-20.780405,-20.276365,-19.88783,-19.614182,-19.341068,-19.039812,-19.27953,-20.0619,-20.458385,-21.602196,-22.359436,-22.05412,-23.052105,-21.799809,-22.400671,-23.18183,-21.653952,-20.773355,-20.545567,-20.617502,-20.135859,-19.72114,-20.86401,-21.419987,-20.949434,-21.40128,-21.342384,-20.804867,-20.040337,-20.139776,-19.895771,-18.983816,-19.310287,-20.219944,-21.191807,-21.714054,-22.106546,-22.396767,-22.299881,-22.26298,-22.283838,-22.946356,-22.510157,-22.88952,-22.839613,-22.355587,-22.026703,-21.707127,-21.093588,-21.219086,-22.453337,-23.569702,-25.033987,-26.156603,-27.37093,-28.803484,-29.077942,-29.584614,-30.0089,-30.819515,-30.556486,-30.436022,-31.229921,-31.863165,-31.59739,-30.713535,-30.55078,-30.434563
surprise,female,../data/raw\Actor_02\03-01-08-01-01-02-02.wav,-53.87742,-53.38041,-54.448025,-54.629864,-54.2998,-51.57635,-48.245304,-45.491734,-43.329323,-42.567863,-43.191372,-44.9201,-46.401676,-45.454155,-44.10799,-43.26717,-42.983963,-43.58449,-43.65398,-42.766926,-42.35248,-43.01202,-44.113174,-46.302433,-47.71999,-47.47951,-47.18392,-46.225574,-45.153385,-45.090603,-45.600117,-46.655926,-47.29851,-46.529366,-46.378468,-47.410088,-48.22796,-48.5123,-47.79176,-46.376656,-45.696022,-45.283924,-44.743477,-44.708916,-45.5039,-47.67177,-48.69234,-48.899742,-47.95873,-48.53566,-49.121193,-48.05356,-48.934452,-48.31715,-47.823895,-47.62345,-47.55207,-47.132774,-48.26403,-48.143654,-48.797573,-48.697052,-48.558956,-48.516205,-48.416454,-48.577007,-48.450703,-48.471283,-48.79264,-50.03904,-50.30896,-49.063065,-47.859905,-47.69353,-49.650925,-51.042763,-50.149357,-49.494526,-50.026314,-50.04235,-49.441216,-49.89174,-49.957386,-49.46188,-49.748486,-49.609905,-49.791153,-50.035465,-49.413437,-49.65148,-49.936058,-50.48694,-51.352287,-51.810284,-51.350666,-51.27702,-51.691235,-51.607044,-52.03138,-51.615147,-51.617065,-51.674732,-52.19863,-52.772205,-52.887325,-53.126957,-53.905834,-54.209915,-54.438572,-54.600388,-55.333115,-56.47431,-56.87148,-56.80172,-57.63021,-57.53145,-57.83596,-58.289875,-58.3562,-58.369305,-58.88224,-58.97716,-59.18095,-59.541912,-59.47461,-59.10698,-58.66028,-58.447853
surprise,male,../data/raw\Actor_05\03-01-08-01-01-01-05.wav,-42.8425,-48.502308,-50.494617,-49.77336,-45.11447,-40.50531,-38.369705,-39.19023,-40.204205,-40.105762,-40.534622,-39.678413,-40.65688,-42.260754,-44.0104,-43.60696,-42.084873,-41.716133,-41.66284,-42.271862,-43.10266,-43.731655,-43.637424,-43.67931,-44.480732,-44.481613,-45.022892,-45.910774,-47.20125,-47.643196,-47.752026,-47.954266,-48.105167,-47.91818,-47.621624,-46.783894,-47.561646,-50.247276,-52.433144,-52.39803,-51.207882,-50.50752,-49.03156,-49.078148,-50.15143,-51.008545,-51.36203,-51.05022,-49.902256,-51.503407,-53.016506,-53.190674,-53.57477,-52.05182,-53.00465,-51.242188,-50.585823,-50.917576,-51.320744,-51.75301,-52.389343,-51.595116,-52.396156,-52.18968,-52.00481,-52.708473,-52.470978,-52.02497,-52.513508,-52.57272,-52.739254,-53.706036,-54.429928,-53.605827,-52.59844,-53.31653,-53.9461,-53.222023,-53.002953,-52.072163,-51.638695,-52.201668,-52.530632,-52.05893,-53.468407,-53.829716,-54.266167,-54.309948,-55.32529,-54.90031,-55.04947,-55.03285,-54.833267,-55.03921,-55.46989,-55.461708,-56.053772,-57.325172,-57.788147,-57.521122,-58.296627,-58.2075,-58.444542,-59.105335,-59.57222,-58.921047,-58.758183,-59.235672,-58.42618,-57.928318,-58.00908,-57.873188,-58.085403,-58.282696,-58.76435,-59.220196,-59.332085,-60.610817,-61.17218,-61.752968,-61.30634,-60.907578,-60.62192,-60.603516,-60.83133,-61.204807,-61.398838,-60.86176
calm,female,../data/raw\Actor_10\03-01-02-01-02-02-10.wav,-46.846367,-44.748413,-47.191814,-48.822563,-48.75833,-45.02657,-37.53941,-28.211428,-23.573723,-22.955896,-27.262169,-34.403156,-41.75496,-42.28937,-39.578262,-35.321777,-31.35723,-29.489084,-29.469156,-28.976122,-29.932617,-33.58095,-36.895306,-39.36816,-38.804726,-37.485626,-37.143406,-37.707996,-38.02662,-37.95912,-37.13035,-36.72732,-38.18788,-39.08698,-39.71139,-41.251705,-43.059986,-43.833767,-43.708027,-43.491375,-42.90913,-42.44871,-42.087727,-41.635006,-42.196907,-45.954132,-47.391518,-47.29124,-46.913296,-46.289387,-44.077023,-42.106636,-43.36724,-44.26866,-45.82336,-46.21773,-46.157436,-43.938698,-42.283512,-41.985374,-43.04883,-43.759434,-44.241055,-43.733788,-42.725777,-41.896484,-42.909626,-43.78407,-44.33772,-44.2757,-43.69271,-42.88383,-43.7499,-45.709076,-46.785614,-46.119286,-44.942387,-46.777397,-48.039364,-45.94958,-43.894554,-45.02493,-47.84369,-46.96865,-47.51424,-49.599625,-49.945843,-48.914177,-47.868244,-48.292282,-47.135475,-45.324017,-44.492912,-44.829098,-45.762714,-46.653553,-47.440853,-46.459557,-47.722755,-48.242302,-49.096073,-49.18804,-49.6693,-49.818024,-49.987595,-49.831512,-51.224407,-51.384304,-52.046753,-51.464752,-51.283234,-51.87905,-52.094288,-52.855015,-53.450504,-54.311234,-54.68679,-55.3492,-55.127937,-55.141365,-54.51304,-53.181522,-52.435543,-51.83115,-51.145466,-51.41717,-52.66364,-53.854942
disgust,female,../data/raw\Actor_16\03-01-07-01-02-01-16.wav,-60.572384,-59.05877,-56.867165,-55.18837,-52.39779,-46.593285,-42.516243,-40.122707,-40.139328,-42.101246,-43.91976,-46.086727,-45.125114,-43.19467,-42.14377,-43.048187,-44.38403,-45.31212,-45.55983,-45.156532,-44.429256,-43.907204,-44.32254,-45.675003,-46.543037,-46.30764,-45.843693,-45.634407,-45.856865,-46.894005,-48.18177,-49.62802,-51.18036,-51.63025,-50.747025,-49.67759,-48.23474,-48.617393,-50.76098,-52.285366,-53.281113,-53.265663,-53.312973,-52.397736,-52.814163,-53.09559,-52.97941,-54.147087,-54.686005,-55.7091,-55.856377,-54.283325,-54.23427,-53.929443,-55.07117,-55.186333,-56.09643,-55.497543,-54.884308,-55.287323,-55.922955,-55.261703,-55.02114,-55.036892,-54.54821,-53.845238,-53.906223,-53.963932,-53.425064,-53.362587,-53.77112,-53.877586,-52.956024,-52.63996,-52.890022,-54.22263,-54.669853,-54.92401,-54.395187,-54.701317,-55.050735,-54.440002,-54.672764,-55.64149,-54.39439,-53.864098,-54.067085,-54.17825,-54.018776,-54.584663,-54.968323,-55.535385,-57.34681,-57.702972,-57.776558,-58.495094,-58.38125,-58.445633,-58.37429,-57.60306,-57.21145,-56.64504,-56.56717,-56.641342,-56.368355,-56.4178,-56.840282,-58.52571,-59.2993,-60.167595,-60.24177,-60.119587,-59.767868,-59.775658,-60.128944,-59.746693,-59.260933,-59.12652,-59.000923,-59.40941,-58.992546,-58.918915,-58.897865,-59.675274,-60.190426,-60.568226,-61.193153,-61.482998
sad,male,../data/raw\Actor_17\03-01-04-01-01-01-17.wav,-38.053463,-40.809647,-38.02399,-34.717422,-34.35322,-36.85614,-39.489216,-38.465893,-38.559025,-39.305298,-40.248566,-40.608448,-40.21994,-39.708454,-40.9439,-42.26063,-41.1746,-40.536053,-41.536003,-41.75846,-42.739727,-42.20413,-40.49445,-41.078094,-43.456905,-43.83225,-44.755623,-46.379456,-47.48784,-48.377094,-48.603313,-47.28903,-47.089504,-48.285683,-48.58311,-48.84919,-48.727192,-49.282223,-50.02523,-50.78632,-50.098106,-49.62773,-48.87279,-49.37321,-48.126827,-47.03493,-46.387714,-47.158447,-47.62104,-48.41628,-47.40024,-45.965275,-45.947598,-44.022305,-45.586987,-46.52451,-47.47157,-46.974655,-47.53241,-48.007603,-47.820065,-47.38117,-46.262188,-47.85631,-49.95613,-50.221085,-49.432884,-49.106945,-49.62016,-50.17965,-50.96737,-51.922276,-52.070602,-52.614117,-52.71197,-53.40057,-53.618874,-53.852783,-53.76585,-54.384857,-54.582256,-53.40691,-53.252666,-52.635918,-52.573322,-52.58415,-51.492367,-51.518795,-52.004467,-51.729702,-51.78494,-50.987278,-50.82524,-49.561527,-50.538265,-52.546688,-53.80184,-55.586704,-55.876225,-56.74875,-56.89907,-57.731277,-57.980663,-58.889942,-58.8226,-59.81314,-60.370518,-59.92808,-60.515884,-60.628696,-61.251354,-61.48425,-61.443584,-61.92621,-62.121685,-61.729465,-61.726803,-61.57553,-61.899147,-61.453053,-61.865276,-61.430264,-60.780632,-60.18734,-60.26837,-61.14748,-62.745693,-63.00454
angry,female,../data/raw\Actor_04\03-01-05-01-01-02-04.wav,-51.64146,-50.925,-50.41735,-50.325485,-49.858017,-48.204403,-46.282513,-44.275166,-41.80307,-39.91673,-39.164757,-38.451256,-39.088818,-39.261047,-39.797047,-39.79756,-39.35178,-38.834145,-38.95923,-38.289055,-37.654636,-37.567715,-38.558887,-40.3021,-40.923008,-40.66725,-40.509983,-39.880203,-39.450737,-40.303337,-41.482258,-41.571747,-42.19282,-41.949318,-41.586308,-42.791664,-42.68515,-42.769768,-42.731194,-41.98342,-42.039463,-42.048523,-41.93711,-42.642838,-42.636387,-43.526882,-43.784904,-43.977573,-44.140358,-43.89426,-43.746525,-43.02742,-43.816345,-42.452065,-43.09584,-44.16072,-44.889736,-43.799107,-43.38782,-43.03285,-41.905533,-42.02181,-42.637684,-44.016735,-44.902668,-45.09927,-44.99696,-45.291462,-45.128567,-44.04414,-43.412956,-44.406326,-45.09139,-46.734337,-47.29576,-46.893658,-47.22353,-48.88167,-48.035713,-46.76704,-46.213852,-46.526962,-46.617832,-46.73071,-47.036522,-45.411476,-43.478077,-44.828854,-44.432697,-42.80797,-42.90493,-43.35979,-43.34959,-43.945343,-44.407524,-44.57936,-45.981125,-46.879166,-47.012012,-46.946636,-46.725456,-46.6951,-46.978046,-46.8128,-45.9559,-46.37569,-45.90073,-46.23044,-46.667435,-46.923203,-47.14928,-48.301235,-48.72613,-49.28566,-49.932354,-50.37027,-50.936047,-51.34979,-51.796696,-52.214848,-52.517014,-52.061813,-52.43468,-52.936817,-52.733334,-52.44363,-52.23108,-52.242252
happy,male,../data/raw\Actor_15\03-01-03-01-01-02-15.wav,-35.890656,-39.758774,-41.839233,-38.864285,-35.011307,-35.318283,-37.468643,-40.35613,-42.595287,-41.044857,-39.434624,-38.325542,-40.219143,-42.336708,-43.398445,-41.928715,-39.404648,-38.95389,-40.70004,-42.02092,-43.818367,-44.909325,-43.06954,-42.646286,-43.002377,-43.882584,-45.61207,-46.396053,-45.888012,-45.39767,-45.353535,-45.874786,-47.290985,-48.60265,-48.82935,-48.270226,-47.58731,-47.61285,-48.7192,-49.258007,-49.347687,-48.596024,-48.413784,-48.465466,-47.99305,-49.07122,-49.53945,-48.40637,-46.981537,-48.525166,-49.98828,-49.54504,-49.240124,-48.17929,-49.162468,-49.035286,-49.371716,-48.482685,-48.880424,-48.55184,-47.827106,-47.96455,-49.27371,-50.03376,-50.636993,-50.376537,-50.32064,-51.232445,-51.882214,-51.075783,-50.39557,-50.86021,-50.502914,-50.590378,-49.625706,-49.078556,-48.92441,-49.057247,-48.977367,-49.110954,-49.829105,-50.87427,-51.605293,-52.233936,-52.190254,-52.165466,-52.00639,-52.189957,-51.931305,-51.623238,-51.979744,-52.08526,-52.885735,-53.247066,-53.781796,-54.716675,-55.387238,-56.31701,-57.054493,-57.71396,-58.089184,-58.397877,-58.929108,-58.916588,-58.650543,-58.753086,-58.833298,-59.62567,-60.19736,-61.062134,-61.270042,-61.69461,-62.634506,-63.322083,-63.22466,-63.155815,-63.336185,-63.307644,-63.515594,-62.84052,-61.10708,-60.185555,-60.28436,-60.25526,-60.319077,-60.78709,-61.521347,-61.84218
sad,female,../data/raw\Actor_14\03-01-04-02-01-02-14.wav,-58.747166,-55.725018,-55.042027,-57.21998,-57.656002,-56.336555,-54.788414,-53.1774,-49.75586,-46.776493,-45.47164,-46.511124,-49.074715,-48.44403,-47.141365,-46.62865,-47.215214,-48.167118,-49.72379,-49.62654,-48.814487,-48.620083,-48.92912,-48.892963,-47.667057,-46.718636,-47.40162,-48.343933,-48.567944,-49.700092,-51.16492,-51.96603,-53.21883,-54.05005,-53.014797,-52.767406,-52.79002,-53.387375,-54.36206,-55.44643,-55.638718,-55.792175,-55.169094,-54.42609,-54.43587,-55.488876,-56.3318,-56.696205,-56.118378,-56.570217,-56.697395,-56.293232,-57.062645,-55.946194,-55.780903,-56.266335,-56.675,-55.708027,-55.699883,-55.284508,-55.297764,-55.246605,-54.72071,-54.349533,-54.273773,-54.043217,-53.9146,-54.790695,-56.022366,-56.624165,-55.917515,-55.484592,-56.000477,-56.988842,-57.784073,-57.99993,-57.645428,-57.61451,-57.523083,-57.619396,-57.893913,-56.8778,-56.350887,-56.17565,-56.762207,-56.859337,-56.9416,-56.705795,-57.698074,-57.624596,-58.095528,-58.478912,-59.268806,-58.96805,-59.236115,-58.49903,-57.886692,-57.399708,-56.65334,-57.20513,-56.950024,-56.427677,-56.36915,-56.69224,-56.994286,-57.80968,-59.515656,-60.339874,-60.781906,-61.0306,-61.861736,-62.026684,-62.103367,-62.407707,-62.599754,-62.468967,-62.456173,-62.599556,-63.147873,-63.79306,-64.3474,-64.22111,-64.236885,-64.02608,-63.872852,-63.769817,-63.602467,-63.897533
surprise,male,../data/raw\Actor_01\03-01-08-01-02-02-01.wav,-63.607243,-59.255245,-55.11895,-49.330627,-44.71666,-43.177055,-43.297745,-45.50347,-48.383255,-48.161022,-46.339622,-44.760616,-45.812134,-46.512463,-47.67113,-47.525684,-46.70737,-47.016922,-47.39569,-47.107002,-47.909733,-48.537586,-47.85564,-48.074806,-48.860962,-49.58191,-50.399433,-51.27432,-51.88993,-52.336773,-51.758656,-50.91251,-51.816677,-53.972645,-55.01345,-55.056183,-53.659298,-53.32144,-53.66028,-54.6504,-54.84549,-54.780655,-55.063515,-55.217857,-54.49658,-55.452732,-54.191856,-52.755917,-52.880165,-54.945885,-56.387756,-55.707996,-54.598293,-54.095913,-54.953663,-55.259537,-55.155613,-54.40399,-54.595467,-54.967785,-54.120033,-54.31457,-54.893658,-55.025093,-55.75119,-57.073498,-57.87606,-57.358833,-57.581272,-57.604626,-57.82296,-58.233295,-57.604904,-57.766155,-57.827816,-57.208366,-55.94391,-55.607887,-55.703197,-55.233814,-55.779755,-56.822655,-57.81239,-58.756,-59.160744,-59.289833,-59.74436,-58.601227,-58.624252,-57.45274,-56.346928,-55.945435,-56.06756,-55.984364,-55.6838,-56.674923,-58.15695,-59.80477,-61.826305,-61.713223,-62.14539,-61.928844,-61.977264,-61.99268,-62.259315,-62.37776,-62.34499,-62.797276,-63.260315,-63.34881,-62.67171,-61.92515,-61.14766,-60.247375,-59.801918,-59.837925,-60.93405,-61.66257,-62.249756,-63.29443,-64.14381,-64.62756,-64.17841,-64.25783,-64.35962,-64.724144,-65.42292,-66.141464
disgust,female,../data/raw\Actor_22\03-01-07-01-02-02-22.wav,-56.053005,-54.951313,-57.06195,-54.861275,-47.523956,-37.54035,-31.54985,-31.013666,-34.711548,-42.02757,-45.842354,-44.702255,-40.739986,-36.13326,-34.55223,-35.89528,-39.690903,-43.038616,-43.304325,-41.07574,-38.873974,-37.33258,-37.356697,-39.047703,-42.44284,-43.57703,-43.0641,-41.57023,-39.807373,-39.503704,-40.806797,-43.44259,-45.94919,-47.091682,-46.960594,-46.147026,-44.63264,-44.548615,-45.225945,-46.28426,-47.26825,-47.212406,-46.878777,-46.40407,-46.93676,-48.3744,-48.05684,-46.805634,-45.015053,-45.575123,-46.88479,-47.1144,-48.95704,-47.998642,-47.604656,-45.90267,-44.963478,-44.480614,-46.423813,-46.326504,-44.155254,-42.739708,-43.246433,-44.615433,-45.29349,-44.32332,-44.66326,-46.38617,-47.107147,-46.498146,-47.079414,-49.669655,-50.246563,-48.961693,-49.322777,-51.625443,-50.913353,-49.571323,-50.057148,-50.61409,-50.262882,-49.17255,-49.277935,-48.94287,-48.591106,-48.992104,-50.061443,-51.020405,-50.818188,-50.907284,-51.210674,-50.09455,-50.4701,-50.893566,-50.62108,-50.31425,-51.15266,-51.746994,-53.148987,-53.111126,-52.800053,-53.50905,-55.43008,-57.317593,-58.804173,-60.067062,-60.08737,-59.90557,-60.08822,-59.50671,-59.380817,-58.47457,-57.519043,-56.135815,-55.100708,-54.958424,-54.502827,-54.915,-54.854862,-54.915073,-54.519794,-54.728615,-55.448658,-56.10774,-57.128628,-58.222614,-59.134632,-60.419216
angry,male,../data/raw\Actor_13\03-01-05-01-01-01-13.wav,-44.865456,-50.03126,-48.529358,-43.51395,-40.172153,-39.914215,-41.671803,-43.73411,-43.86823,-41.997993,-41.115314,-41.359642,-42.780792,-42.800587,-42.70971,-42.748833,-42.46752,-42.47556,-41.608566,-40.837555,-42.093704,-44.08496,-44.883923,-44.572426,-44.03342,-44.0123,-45.44118,-46.48479,-47.8152,-48.10105,-48.19332,-48.382774,-49.05248,-50.536793,-51.655888,-52.623062,-51.726856,-51.024963,-50.27953,-49.763264,-49.522293,-49.448288,-49.35721,-49.52122,-49.297695,-49.578594,-50.06392,-50.31327,-49.266895,-50.084324,-51.4969,-51.224842,-51.385845,-50.120014,-50.45366,-50.58566,-50.875114,-49.85701,-50.60632,-51.55143,-50.477978,-50.04012,-50.834724,-51.448063,-51.14856,-51.265938,-52.193436,-52.1307,-51.685474,-52.67975,-53.13621,-52.36576,-51.890934,-52.34273,-52.073555,-51.676205,-51.310345,-51.71428,-52.240036,-51.745884,-52.89021,-52.526596,-53.889362,-54.314384,-54.43462,-53.96976,-54.328896,-53.36636,-53.186913,-53.347195,-52.737164,-53.130466,-52.372097,-52.48755,-52.153397,-52.665855,-53.952896,-54.99492,-56.389977,-56.656155,-57.44511,-58.327484,-59.028847,-60.24601,-60.3411,-60.99939,-61.039803,-61.79531,-61.397247,-61.31552,-60.57475,-60.00918,-59.48208,-58.811165,-58.49212,-57.710716,-57.87082,-58.37468,-58.95537,-59.275066,-59.38509,-59.56305,-60.181217,-61.158344,-62.188103,-62.588795,-62.151432,-62.74972
