emotion,gender,actor,path
disgust,male,13,../data/raw\Actor_13\03-01-07-02-01-02-13.wav
disgust,male,13,../data/raw\Actor_13\03-01-07-02-02-01-13.wav
disgust,male,13,../data/raw\Actor_13\03-01-07-02-02-02-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-01-01-01-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-01-01-02-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-01-02-01-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-01-02-02-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-02-01-01-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-02-01-02-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-02-02-01-13.wav
surprise,male,13,../data/raw\Actor_13\03-01-08-02-02-02-13.wav
neutral,female,14,../data/raw\Actor_14\03-01-01-01-01-01-14.wav
neutral,female,14,../data/raw\Actor_14\03-01-01-01-01-02-14.wav
neutral,female,14,../data/raw\Actor_14\03-01-01-01-02-01-14.wav
neutral,female,14,../data/raw\Actor_14\03-01-01-01-02-02-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-01-01-01-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-01-01-02-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-01-02-01-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-01-02-02-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-02-01-01-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-02-01-02-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-02-02-01-14.wav
calm,female,14,../data/raw\Actor_14\03-01-02-02-02-02-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-01-01-01-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-01-01-02-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-01-02-01-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-01-02-02-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-02-01-01-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-02-01-02-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-02-02-01-14.wav
happy,female,14,../data/raw\Actor_14\03-01-03-02-02-02-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-01-01-01-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-01-01-02-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-01-02-01-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-01-02-02-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-02-01-01-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-02-01-02-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-02-02-01-14.wav
sad,female,14,../data/raw\Actor_14\03-01-04-02-02-02-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-01-01-01-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-01-01-02-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-01-02-01-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-01-02-02-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-02-01-01-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-02-01-02-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-02-02-01-14.wav
angry,female,14,../data/raw\Actor_14\03-01-05-02-02-02-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-01-01-01-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-01-01-02-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-01-02-01-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-01-02-02-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-02-01-01-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-02-01-02-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-02-02-01-14.wav
fear,female,14,../data/raw\Actor_14\03-01-06-02-02-02-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-01-01-01-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-01-01-02-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-01-02-01-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-01-02-02-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-02-01-01-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-02-01-02-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-02-02-01-14.wav
disgust,female,14,../data/raw\Actor_14\03-01-07-02-02-02-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-01-01-01-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-01-01-02-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-01-02-01-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-01-02-02-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-02-01-01-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-02-01-02-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-02-02-01-14.wav
surprise,female,14,../data/raw\Actor_14\03-01-08-02-02-02-14.wav
neutral,male,15,../data/raw\Actor_15\03-01-01-01-01-01-15.wav
neutral,male,15,../data/raw\Actor_15\03-01-01-01-01-02-15.wav
neutral,male,15,../data/raw\Actor_15\03-01-01-01-02-01-15.wav
neutral,male,15,../data/raw\Actor_15\03-01-01-01-02-02-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-01-01-01-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-01-01-02-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-01-02-01-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-01-02-02-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-02-01-01-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-02-01-02-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-02-02-01-15.wav
calm,male,15,../data/raw\Actor_15\03-01-02-02-02-02-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-01-01-01-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-01-01-02-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-01-02-01-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-01-02-02-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-02-01-01-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-02-01-02-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-02-02-01-15.wav
happy,male,15,../data/raw\Actor_15\03-01-03-02-02-02-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-01-01-01-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-01-01-02-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-01-02-01-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-01-02-02-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-02-01-01-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-02-01-02-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-02-02-01-15.wav
sad,male,15,../data/raw\Actor_15\03-01-04-02-02-02-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-01-01-01-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-01-01-02-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-01-02-01-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-01-02-02-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-02-01-01-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-02-01-02-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-02-02-01-15.wav
angry,male,15,../data/raw\Actor_15\03-01-05-02-02-02-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-01-01-01-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-01-01-02-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-01-02-01-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-01-02-02-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-02-01-01-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-02-01-02-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-02-02-01-15.wav
fear,male,15,../data/raw\Actor_15\03-01-06-02-02-02-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-01-01-01-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-01-01-02-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-01-02-01-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-01-02-02-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-02-01-01-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-02-01-02-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-02-02-01-15.wav
disgust,male,15,../data/raw\Actor_15\03-01-07-02-02-02-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-01-01-01-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-01-01-02-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-01-02-01-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-01-02-02-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-02-01-01-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-02-01-02-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-02-02-01-15.wav
surprise,male,15,../data/raw\Actor_15\03-01-08-02-02-02-15.wav
neutral,female,16,../data/raw\Actor_16\03-01-01-01-01-01-16.wav
neutral,female,16,../data/raw\Actor_16\03-01-01-01-01-02-16.wav
neutral,female,16,../data/raw\Actor_16\03-01-01-01-02-01-16.wav
neutral,female,16,../data/raw\Actor_16\03-01-01-01-02-02-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-01-01-01-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-01-01-02-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-01-02-01-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-01-02-02-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-02-01-01-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-02-01-02-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-02-02-01-16.wav
calm,female,16,../data/raw\Actor_16\03-01-02-02-02-02-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-01-01-01-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-01-01-02-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-01-02-01-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-01-02-02-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-02-01-01-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-02-01-02-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-02-02-01-16.wav
happy,female,16,../data/raw\Actor_16\03-01-03-02-02-02-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-01-01-01-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-01-01-02-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-01-02-01-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-01-02-02-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-02-01-01-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-02-01-02-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-02-02-01-16.wav
sad,female,16,../data/raw\Actor_16\03-01-04-02-02-02-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-01-01-01-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-01-01-02-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-01-02-01-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-01-02-02-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-02-01-01-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-02-01-02-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-02-02-01-16.wav
angry,female,16,../data/raw\Actor_16\03-01-05-02-02-02-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-01-01-01-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-01-01-02-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-01-02-01-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-01-02-02-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-02-01-01-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-02-01-02-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-02-02-01-16.wav
fear,female,16,../data/raw\Actor_16\03-01-06-02-02-02-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-01-01-01-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-01-01-02-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-01-02-01-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-01-02-02-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-02-01-01-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-02-01-02-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-02-02-01-16.wav
disgust,female,16,../data/raw\Actor_16\03-01-07-02-02-02-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-01-01-01-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-01-01-02-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-01-02-01-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-01-02-02-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-02-01-01-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-02-01-02-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-02-02-01-16.wav
surprise,female,16,../data/raw\Actor_16\03-01-08-02-02-02-16.wav
neutral,male,17,../data/raw\Actor_17\03-01-01-01-01-01-17.wav
neutral,male,17,../data/raw\Actor_17\03-01-01-01-01-02-17.wav
neutral,male,17,../data/raw\Actor_17\03-01-01-01-02-01-17.wav
neutral,male,17,../data/raw\Actor_17\03-01-01-01-02-02-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-01-01-01-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-01-01-02-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-01-02-01-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-01-02-02-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-02-01-01-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-02-01-02-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-02-02-01-17.wav
calm,male,17,../data/raw\Actor_17\03-01-02-02-02-02-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-01-01-01-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-01-01-02-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-01-02-01-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-01-02-02-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-02-01-01-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-02-01-02-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-02-02-01-17.wav
happy,male,17,../data/raw\Actor_17\03-01-03-02-02-02-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-01-01-01-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-01-01-02-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-01-02-01-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-01-02-02-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-02-01-01-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-02-01-02-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-02-02-01-17.wav
sad,male,17,../data/raw\Actor_17\03-01-04-02-02-02-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-01-01-01-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-01-01-02-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-01-02-01-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-01-02-02-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-02-01-01-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-02-01-02-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-02-02-01-17.wav
angry,male,17,../data/raw\Actor_17\03-01-05-02-02-02-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-01-01-01-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-01-01-02-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-01-02-01-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-01-02-02-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-02-01-01-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-02-01-02-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-02-02-01-17.wav
fear,male,17,../data/raw\Actor_17\03-01-06-02-02-02-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-01-01-01-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-01-01-02-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-01-02-01-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-01-02-02-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-02-01-01-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-02-01-02-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-02-02-01-17.wav
disgust,male,17,../data/raw\Actor_17\03-01-07-02-02-02-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-01-01-01-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-01-01-02-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-01-02-01-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-01-02-02-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-02-01-01-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-02-01-02-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-02-02-01-17.wav
surprise,male,17,../data/raw\Actor_17\03-01-08-02-02-02-17.wav
neutral,female,18,../data/raw\Actor_18\03-01-01-01-01-01-18.wav
neutral,female,18,../data/raw\Actor_18\03-01-01-01-01-02-18.wav
neutral,female,18,../data/raw\Actor_18\03-01-01-01-02-01-18.wav
neutral,female,18,../data/raw\Actor_18\03-01-01-01-02-02-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-01-01-01-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-01-01-02-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-01-02-01-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-01-02-02-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-02-01-01-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-02-01-02-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-02-02-01-18.wav
calm,female,18,../data/raw\Actor_18\03-01-02-02-02-02-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-01-01-01-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-01-01-02-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-01-02-01-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-01-02-02-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-02-01-01-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-02-01-02-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-02-02-01-18.wav
happy,female,18,../data/raw\Actor_18\03-01-03-02-02-02-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-01-01-01-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-01-01-02-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-01-02-01-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-01-02-02-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-02-01-01-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-02-01-02-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-02-02-01-18.wav
sad,female,18,../data/raw\Actor_18\03-01-04-02-02-02-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-01-01-01-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-01-01-02-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-01-02-01-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-01-02-02-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-02-01-01-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-02-01-02-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-02-02-01-18.wav
angry,female,18,../data/raw\Actor_18\03-01-05-02-02-02-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-01-01-01-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-01-01-02-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-01-02-01-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-01-02-02-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-02-01-01-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-02-01-02-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-02-02-01-18.wav
fear,female,18,../data/raw\Actor_18\03-01-06-02-02-02-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-01-01-01-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-01-01-02-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-01-02-01-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-01-02-02-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-02-01-01-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-02-01-02-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-02-02-01-18.wav
disgust,female,18,../data/raw\Actor_18\03-01-07-02-02-02-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-01-01-01-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-01-01-02-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-01-02-01-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-01-02-02-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-02-01-01-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-02-01-02-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-02-02-01-18.wav
surprise,female,18,../data/raw\Actor_18\03-01-08-02-02-02-18.wav
neutral,male,19,../data/raw\Actor_19\03-01-01-01-01-01-19.wav
neutral,male,19,../data/raw\Actor_19\03-01-01-01-01-02-19.wav
neutral,male,19,../data/raw\Actor_19\03-01-01-01-02-01-19.wav
neutral,male,19,../data/raw\Actor_19\03-01-01-01-02-02-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-01-01-01-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-01-01-02-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-01-02-01-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-01-02-02-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-02-01-01-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-02-01-02-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-02-02-01-19.wav
calm,male,19,../data/raw\Actor_19\03-01-02-02-02-02-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-01-01-01-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-01-01-02-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-01-02-01-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-01-02-02-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-02-01-01-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-02-01-02-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-02-02-01-19.wav
happy,male,19,../data/raw\Actor_19\03-01-03-02-02-02-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-01-01-01-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-01-01-02-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-01-02-01-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-01-02-02-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-02-01-01-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-02-01-02-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-02-02-01-19.wav
sad,male,19,../data/raw\Actor_19\03-01-04-02-02-02-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-01-01-01-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-01-01-02-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-01-02-01-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-01-02-02-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-02-01-01-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-02-01-02-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-02-02-01-19.wav
angry,male,19,../data/raw\Actor_19\03-01-05-02-02-02-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-01-01-01-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-01-01-02-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-01-02-01-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-01-02-02-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-02-01-01-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-02-01-02-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-02-02-01-19.wav
fear,male,19,../data/raw\Actor_19\03-01-06-02-02-02-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-01-01-01-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-01-01-02-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-01-02-01-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-01-02-02-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-02-01-01-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-02-01-02-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-02-02-01-19.wav
disgust,male,19,../data/raw\Actor_19\03-01-07-02-02-02-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-01-01-01-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-01-01-02-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-01-02-01-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-01-02-02-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-02-01-01-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-02-01-02-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-02-02-01-19.wav
surprise,male,19,../data/raw\Actor_19\03-01-08-02-02-02-19.wav
neutral,female,20,../data/raw\Actor_20\03-01-01-01-01-01-20.wav
neutral,female,20,../data/raw\Actor_20\03-01-01-01-01-02-20.wav
neutral,female,20,../data/raw\Actor_20\03-01-01-01-02-01-20.wav
neutral,female,20,../data/raw\Actor_20\03-01-01-01-02-02-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-01-01-01-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-01-01-02-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-01-02-01-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-01-02-02-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-02-01-01-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-02-01-02-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-02-02-01-20.wav
calm,female,20,../data/raw\Actor_20\03-01-02-02-02-02-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-01-01-01-20.wav
